user_id,age,gender,region,subscription_type,payment_method,primary_device,account_age_months,favorite_genre,time_of_day,recommendation_source,session_count,avg_watch_time_minutes_per_week,watch_sessions_per_week,completion_rate,avg_rating_given,app_rating,recommendation_click_rate,days_since_last_login,churned
N08830,37,Male,Asia,Premium,Credit Card,Smart TV,53,Action,Evening,Trending,1,596,10,73,4,5,72,1,0
N08831,35,Female,Oceania,Premium,Paypal,Mobile,66,Horror,Afternoon,Friend,2,566,16,73,4,4,23,22,0
N08832,40,Male,North America,Basic,Paypal,Smart TV,26,Romance,Evening,Algorithm,1,218,5,78,4,5,34,4,0
N08833,34,Male,Asia,Basic,Gift Card,Smart TV,32,Romance,Morning,Trending,1,296,4,70,4,4,23,4,1
N08834,31,Female,Asia,Standard,Credit Card,Laptop,43,Action,Night,Friend,2,178,3,79,4,5,43,2,0
N08835,56,Female,South America,Basic,Paypal,Smart TV,31,Comedy,Morning,Algorithm,1,255,3,78,4,5,64,0,0
N08836,54,Male,Europe,Basic,Paypal,Laptop,14,Comedy,Night,Trending,1,218,4,72,4,3,46,7,1
N08837,28,Female,Europe,Standard,Paypal,Smart TV,36,Comedy,Morning,Ads,1,257,7,70,5,3,61,1,0
N08838,39,Male,North America,Basic,Gift Card,Mobile,34,Comedy,Evening,Ads,1,454,18,69,4,4,42,3,0
N08839,42,Male,Europe,Standard,Credit Card,Smart TV,28,Comedy,Evening,Friend,2,244,4,83,3,4,47,0,0
N08840,22,Female,Asia,Premium,Debit Card,Smart TV,30,Comedy,Afternoon,Ads,3,291,6,57,3,3,10,18,0
N08841,40,Male,South America,Standard,Paypal,Smart TV,43,Romance,Evening,Ads,2,507,9,95,4,4,18,7,0
N08842,39,Female,Africa,Standard,Paypal,Smart TV,43,Comedy,Evening,Ads,1,435,8,78,4,4,52,7,0
N08843,21,Male,Africa,Premium,Credit Card,Smart TV,69,Romance,Evening,Algorithm,1,308,6,90,4,5,89,46,0
N08844,37,Male,North America,Premium,Credit Card,Laptop,51,Sci-Fi,Afternoon,Friend,1,103,5,76,4,3,25,4,0
N08845,23,Male,Africa,Premium,Paypal,Smart TV,63,Documentary,Night,Ads,2,194,5,79,4,3,7,37,0
N08846,74,Female,Asia,Basic,Credit Card,Mobile,29,Documentary,Afternoon,Algorithm,1,129,4,64,3,4,46,25,0
N08847,42,Male,Africa,Basic,Credit Card,Mobile,2,Horror,Evening,Algorithm,1,303,5,75,4,4,67,2,0
N08848,57,Female,Europe,Standard,Credit Card,Laptop,29,Romance,Evening,Ads,1,37,1,65,3,4,1,28,1
N08849,39,Female,North America,Basic,Paypal,Laptop,65,Action,Evening,Algorithm,1,193,3,55,4,4,32,4,0
N08850,48,Male,Europe,Premium,Credit Card,Laptop,67,Action,Evening,Algorithm,1,182,6,75,5,4,65,4,0
N08851,19,Female,Africa,Premium,Debit Card,Laptop,56,Sci-Fi,Evening,Algorithm,1,155,5,76,4,4,36,26,0
N08852,67,Male,Africa,Premium,Credit Card,Mobile,59,Action,Night,Algorithm,4,351,10,78,5,4,37,1,0
N08853,37,Female,North America,Premium,Credit Card,Smart TV,47,Horror,Night,Friend,5,481,8,90,5,5,38,1,0
N08854,34,Male,North America,Standard,Gift Card,Laptop,73,Horror,Evening,Trending,1,113,1,67,4,3,51,2,0
N08855,20,Male,Asia,Standard,Credit Card,Smart TV,86,Horror,Evening,Ads,2,581,8,90,4,5,36,2,0
N08856,30,Male,Europe,Standard,Paypal,Laptop,46,Sci-Fi,Evening,Trending,2,423,12,77,3,4,15,0,0
N08857,43,Female,North America,Standard,Credit Card,Smart TV,73,Romance,Evening,Ads,1,294,6,80,4,3,33,32,1
N08858,33,Male,North America,Basic,Debit Card,Smart TV,50,Action,Morning,Algorithm,1,189,5,69,4,4,40,36,1
N08859,68,Male,Asia,Standard,Debit Card,Smart TV,63,Comedy,Night,Algorithm,1,255,7,64,4,5,41,19,0
N08860,62,Female,South America,Premium,Gift Card,Laptop,47,Romance,Evening,Search,3,566,11,79,4,4,43,2,0
N08861,66,Male,Europe,Premium,Credit Card,Smart TV,61,Comedy,Night,Friend,3,817,17,91,4,4,73,8,0
N08862,36,Male,Asia,Standard,Credit Card,Mobile,9,Comedy,Night,Search,1,177,5,83,3,4,39,5,0
N08863,29,Male,Europe,Premium,Credit Card,Mobile,47,Romance,Evening,Algorithm,3,189,3,43,4,4,80,2,0
N08864,20,Female,Asia,Basic,Paypal,Tablet,28,Drama,Evening,Search,1,107,2,83,4,4,18,44,1
N08865,46,Female,Asia,Premium,Debit Card,Smart TV,82,Horror,Afternoon,Trending,2,581,15,88,4,4,28,11,0
N08866,40,Male,Asia,Premium,Paypal,Tablet,37,Romance,Evening,Ads,1,340,7,74,3,4,25,36,1
N08867,45,Female,Europe,Premium,Credit Card,Smart TV,48,Horror,Night,Search,2,516,11,67,4,4,31,23,0
N08868,64,Male,Asia,Premium,Credit Card,Mobile,68,Documentary,Night,Algorithm,2,457,9,73,4,5,46,2,0
N08869,38,Male,Asia,Standard,Credit Card,Smart TV,25,Action,Evening,Trending,2,733,12,76,4,5,30,1,0
N08870,23,Male,Europe,Premium,Paypal,Tablet,37,Horror,Morning,Friend,5,213,5,94,4,5,44,1,0
N08871,52,Female,Europe,Premium,Credit Card,Mobile,49,Documentary,Night,Trending,2,233,5,56,3,5,22,6,0
N08872,41,Female,Asia,Basic,Credit Card,Smart TV,78,Documentary,Night,Algorithm,1,183,4,53,4,4,65,30,0
N08873,44,Female,Europe,Standard,Credit Card,Laptop,46,Drama,Evening,Trending,2,260,5,72,3,4,44,0,0
N08874,33,Male,Asia,Standard,Credit Card,Smart TV,43,Action,Morning,Algorithm,2,273,6,73,4,3,27,38,0
N08875,23,Male,North America,Basic,Debit Card,Smart TV,41,Comedy,Evening,Ads,1,235,2,76,4,3,18,2,0
N08876,46,Female,Europe,Basic,Credit Card,Tablet,15,Comedy,Night,Friend,1,139,3,63,4,3,36,22,0
N08877,28,Female,North America,Premium,Gift Card,Smart TV,63,Drama,Evening,Search,1,333,7,84,3,4,17,11,0
N08878,37,Male,Asia,Premium,Credit Card,Smart TV,55,Romance,Morning,Friend,1,258,8,76,4,4,31,2,0
N08879,24,Female,Oceania,Premium,Debit Card,Smart TV,23,Drama,Evening,Algorithm,4,664,14,88,4,4,74,2,0
N08880,24,Female,Asia,Standard,Debit Card,Smart TV,48,Sci-Fi,Night,Search,1,216,3,64,4,4,32,58,1
N08881,31,Male,North America,Standard,Credit Card,Smart TV,59,Romance,Evening,Algorithm,1,820,17,86,4,4,68,3,0
N08882,30,Female,Europe,Premium,Paypal,Smart TV,63,Documentary,Afternoon,Algorithm,1,490,10,76,4,4,38,2,0
N08883,62,Female,Africa,Premium,Paypal,Mobile,29,Comedy,Night,Algorithm,5,198,5,63,4,4,27,7,0
N08884,39,Male,Asia,Premium,Gift Card,Laptop,53,Sci-Fi,Evening,Trending,1,578,11,94,4,4,24,1,0
N08885,34,Male,Asia,Basic,Credit Card,Mobile,51,Horror,Afternoon,Trending,1,178,7,65,4,3,38,1,0
N08886,32,Male,Asia,Standard,Credit Card,Tablet,31,Action,Afternoon,Search,1,577,15,79,3,5,29,0,0
N08887,39,Male,Asia,Premium,Credit Card,Mobile,50,Documentary,Night,Algorithm,5,411,10,86,4,5,45,6,0
N08888,44,Male,Europe,Premium,Credit Card,Smart TV,63,Sci-Fi,Afternoon,Trending,5,414,8,69,3,3,45,3,0
N08889,34,Male,North America,Premium,Credit Card,Mobile,92,Sci-Fi,Evening,Algorithm,2,244,6,74,4,5,23,3,0
N08890,38,Male,Asia,Premium,Credit Card,Smart TV,41,Action,Morning,Algorithm,3,316,7,81,4,4,78,14,0
N08891,37,Male,North America,Standard,Credit Card,Mobile,13,Horror,Evening,Search,1,90,3,61,3,3,34,3,0
N08892,19,Male,Europe,Basic,Paypal,Smart TV,34,Sci-Fi,Night,Trending,1,209,4,76,4,4,40,1,0
N08893,47,Male,Asia,Premium,Debit Card,Smart TV,51,Horror,Evening,Trending,3,700,17,86,5,4,69,1,0
N08894,33,Female,North America,Standard,Credit Card,Mobile,44,Drama,Evening,Friend,2,278,9,76,4,3,26,1,0
N08895,37,Male,Europe,Standard,Credit Card,Tablet,10,Drama,Afternoon,Trending,1,154,4,84,3,5,32,12,0
N08896,22,Male,North America,Standard,Credit Card,Smart TV,54,Horror,Morning,Trending,1,119,2,50,4,3,25,39,1
N08897,34,Female,Oceania,Standard,Credit Card,Smart TV,70,Documentary,Night,Friend,1,569,9,67,4,5,58,0,0
N08898,28,Male,North America,Premium,Credit Card,Mobile,45,Drama,Evening,Search,3,436,13,75,4,4,6,6,0
N08899,37,Male,North America,Premium,Gift Card,Smart TV,80,Comedy,Morning,Search,2,462,7,83,5,4,33,3,0
N08900,30,Female,North America,Premium,Paypal,Smart TV,91,Comedy,Evening,Trending,1,525,12,83,4,4,50,4,0
N08901,35,Female,Europe,Basic,Credit Card,Smart TV,24,Horror,Morning,Algorithm,1,307,5,78,4,4,72,3,0
N08902,42,Male,North America,Basic,Credit Card,Tablet,57,Comedy,Evening,Friend,1,95,1,72,4,3,22,56,1
N08903,39,Male,Africa,Premium,Paypal,Mobile,43,Sci-Fi,Evening,Friend,4,250,5,90,4,4,28,1,0
N08904,33,Male,Asia,Standard,Credit Card,Smart TV,58,Drama,Night,Algorithm,1,222,4,62,4,3,91,2,0
N08905,35,Male,Asia,Standard,Debit Card,Mobile,9,Drama,Night,Trending,1,154,3,76,3,4,39,2,0
N08906,27,Male,Asia,Standard,Gift Card,Mobile,51,Action,Evening,Algorithm,1,147,4,62,3,4,63,1,1
N08907,37,Female,Oceania,Basic,Paypal,Smart TV,1,Action,Afternoon,Trending,1,192,4,59,3,3,0,21,0
N08908,67,Female,Asia,Basic,Credit Card,Laptop,42,Horror,Morning,Friend,1,126,1,60,3,4,4,33,1
N08909,45,Male,Asia,Premium,Debit Card,Smart TV,54,Sci-Fi,Evening,Trending,1,201,3,69,4,4,26,2,0
N08910,43,Male,North America,Premium,Paypal,Tablet,67,Documentary,Night,Friend,2,570,10,78,3,4,28,2,0
N08911,49,Male,Europe,Basic,Gift Card,Mobile,1,Drama,Afternoon,Algorithm,1,370,6,48,4,4,24,2,0
N08912,36,Male,Oceania,Basic,Credit Card,Smart TV,68,Action,Evening,Search,1,257,3,77,4,5,15,13,0
N08913,39,Male,Europe,Basic,Credit Card,Laptop,21,Documentary,Evening,Trending,1,121,3,48,3,4,26,48,1
N08914,44,Male,North America,Basic,Paypal,Tablet,12,Action,Evening,Algorithm,1,247,4,53,3,4,40,1,0
N08915,71,Male,Asia,Premium,Paypal,Laptop,63,Drama,Evening,Ads,5,248,4,70,3,4,48,2,0
N08916,45,Female,North America,Standard,Paypal,Mobile,28,Action,Evening,Algorithm,2,116,4,45,4,4,12,1,0
N08917,37,Male,Europe,Standard,Credit Card,Mobile,67,Horror,Evening,Trending,3,209,6,50,4,4,16,7,0
N08918,43,Male,Africa,Standard,Debit Card,Mobile,54,Drama,Night,Algorithm,2,180,3,64,4,3,30,3,0
N08919,23,Male,Asia,Basic,Paypal,Tablet,11,Documentary,Afternoon,Trending,1,80,1,68,2,2,3,60,1
N08920,41,Male,Oceania,Premium,Debit Card,Smart TV,31,Romance,Night,Search,1,294,4,59,4,4,33,5,0
N08921,40,Female,South America,Basic,Paypal,Smart TV,36,Drama,Afternoon,Ads,1,165,3,71,3,4,23,37,1
N08922,44,Male,North America,Premium,Credit Card,Smart TV,25,Romance,Evening,Trending,1,339,8,79,4,4,23,6,0
N08923,71,Male,South America,Basic,Paypal,Mobile,51,Drama,Morning,Algorithm,1,205,6,72,3,3,36,4,0
N08924,43,Female,Europe,Standard,Paypal,Mobile,14,Action,Night,Algorithm,1,229,6,82,4,4,39,6,1
N08925,67,Male,Europe,Standard,Credit Card,Mobile,63,Documentary,Afternoon,Friend,3,356,7,77,4,4,32,4,0
N08926,38,Male,North America,Premium,Debit Card,Mobile,35,Sci-Fi,Evening,Friend,2,226,7,65,4,4,26,0,0
N08927,19,Female,Asia,Basic,Gift Card,Smart TV,67,Documentary,Night,Friend,1,392,8,65,5,4,14,6,0
N08928,49,Male,Europe,Basic,Debit Card,Mobile,18,Comedy,Night,Trending,1,68,3,67,3,4,31,37,1
N08929,54,Male,Asia,Premium,Credit Card,Mobile,76,Comedy,Afternoon,Ads,1,190,3,87,4,4,73,2,0
N08930,32,Male,Europe,Standard,Paypal,Laptop,76,Drama,Afternoon,Algorithm,3,157,3,57,5,4,18,6,0
N08931,54,Male,Europe,Basic,Credit Card,Laptop,27,Action,Night,Trending,1,120,2,54,4,4,26,50,1
N08932,70,Male,South America,Basic,Credit Card,Smart TV,39,Documentary,Evening,Friend,1,282,5,79,3,4,66,2,0
N08933,36,Female,Asia,Basic,Paypal,Smart TV,31,Sci-Fi,Morning,Algorithm,1,257,5,75,4,4,33,1,0
N08934,24,Female,Asia,Standard,Credit Card,Smart TV,40,Comedy,Evening,Trending,3,460,8,94,5,5,33,3,0
N08935,21,Male,South America,Basic,Debit Card,Laptop,2,Action,Night,Algorithm,1,269,6,84,4,4,31,4,0
N08936,21,Male,North America,Premium,Credit Card,Mobile,17,Sci-Fi,Night,Algorithm,1,210,3,63,4,3,19,1,0
N08937,23,Female,Asia,Basic,Paypal,Mobile,9,Romance,Afternoon,Trending,1,86,2,60,3,3,19,28,1
N08938,57,Female,North America,Basic,Debit Card,Tablet,40,Sci-Fi,Evening,Friend,1,301,8,83,4,4,67,4,0
N08939,71,Female,Europe,Premium,Credit Card,Laptop,25,Horror,Evening,Search,2,451,11,74,5,4,27,0,0
N08940,47,Female,Asia,Basic,Debit Card,Smart TV,2,Sci-Fi,Evening,Friend,1,172,5,64,3,3,10,36,1
N08941,58,Male,Oceania,Premium,Credit Card,Mobile,50,Sci-Fi,Evening,Search,3,282,9,82,5,4,35,0,0
N08942,28,Male,Asia,Basic,Debit Card,Tablet,67,Horror,Afternoon,Ads,1,68,1,55,4,3,6,60,1
N08943,53,Female,Europe,Basic,Paypal,Smart TV,29,Comedy,Evening,Algorithm,1,635,12,88,5,5,35,4,0
N08944,21,Female,North America,Standard,Credit Card,Laptop,26,Action,Night,Algorithm,3,302,8,71,3,4,66,6,0
N08945,44,Male,Europe,Basic,Paypal,Smart TV,1,Sci-Fi,Evening,Friend,1,350,3,68,4,4,79,2,0
N08946,19,Male,Europe,Basic,Paypal,Mobile,44,Comedy,Night,Ads,1,126,2,57,4,4,15,2,1
N08947,30,Male,Asia,Basic,Credit Card,Smart TV,18,Drama,Evening,Trending,1,291,6,73,4,4,14,0,0
N08948,29,Female,North America,Basic,Credit Card,Mobile,40,Documentary,Morning,Trending,1,267,6,65,4,5,29,16,0
N08949,26,Male,Asia,Basic,Paypal,Tablet,65,Sci-Fi,Afternoon,Trending,1,207,4,56,2,3,3,49,1
N08950,38,Female,Europe,Standard,Credit Card,Laptop,44,Documentary,Night,Algorithm,2,303,6,61,4,5,36,4,0
N08951,34,Male,Europe,Standard,Credit Card,Smart TV,42,Comedy,Evening,Search,1,275,5,77,4,4,39,0,0
N08952,35,Male,North America,Standard,Credit Card,Laptop,71,Sci-Fi,Afternoon,Algorithm,2,738,17,84,3,4,62,1,0
N08953,42,Male,Europe,Basic,Credit Card,Smart TV,39,Drama,Evening,Algorithm,1,137,3,69,4,5,29,1,0
N08954,55,Female,South America,Basic,Debit Card,Mobile,35,Comedy,Evening,Algorithm,1,124,4,56,3,4,12,40,1
N08955,24,Male,North America,Standard,Debit Card,Smart TV,51,Horror,Evening,Algorithm,1,485,7,87,5,4,73,0,0
N08956,38,Female,Asia,Standard,Credit Card,Smart TV,56,Documentary,Evening,Trending,3,574,8,90,4,5,58,0,0
N08957,31,Male,North America,Standard,Paypal,Smart TV,78,Drama,Afternoon,Algorithm,2,526,7,81,4,4,56,0,0
N08958,29,Female,Asia,Basic,Paypal,Mobile,48,Drama,Evening,Algorithm,1,314,4,70,4,4,45,1,1
N08959,22,Male,Africa,Basic,Credit Card,Laptop,57,Action,Afternoon,Search,1,250,5,75,3,3,21,26,0
N08960,42,Male,Asia,Standard,Debit Card,Mobile,69,Horror,Evening,Trending,2,354,6,82,3,3,49,15,0
N08961,44,Female,Asia,Standard,Paypal,Tablet,81,Sci-Fi,Evening,Search,2,348,5,67,4,4,69,0,0
N08962,53,Male,Africa,Standard,Debit Card,Smart TV,70,Romance,Afternoon,Algorithm,1,230,4,65,3,4,6,36,0
N08963,24,Male,Asia,Basic,Debit Card,Smart TV,55,Sci-Fi,Evening,Search,1,399,5,81,4,4,19,1,1
N08964,36,Male,Europe,Premium,Credit Card,Smart TV,82,Action,Afternoon,Ads,4,259,4,86,3,5,33,3,0
N08965,58,Male,North America,Premium,Paypal,Smart TV,67,Drama,Evening,Trending,1,265,6,75,3,4,13,1,0
N08966,74,Male,North America,Basic,Debit Card,Mobile,33,Drama,Evening,Trending,1,177,2,84,3,3,55,22,0
N08967,59,Female,South America,Basic,Paypal,Laptop,13,Action,Evening,Trending,1,366,8,79,4,4,27,39,0
N08968,34,Female,North America,Basic,Debit Card,Laptop,50,Documentary,Evening,Friend,1,112,4,55,3,3,0,53,1
N08969,40,Female,Africa,Standard,Debit Card,Mobile,17,Comedy,Evening,Algorithm,1,169,3,68,3,4,12,2,0
N08970,33,Male,Europe,Premium,Paypal,Laptop,42,Comedy,Evening,Search,1,133,2,73,3,4,31,7,0
N08971,21,Male,Asia,Standard,Credit Card,Smart TV,41,Action,Morning,Friend,3,250,6,66,4,4,45,0,0
N08972,33,Female,North America,Standard,Credit Card,Mobile,53,Documentary,Evening,Algorithm,1,155,3,59,3,3,34,30,1
N08973,43,Male,Asia,Premium,Paypal,Smart TV,40,Romance,Evening,Ads,1,820,18,98,4,4,34,4,0
N08974,33,Female,Asia,Standard,Debit Card,Smart TV,57,Comedy,Evening,Trending,1,554,9,86,4,4,69,31,0
N08975,38,Male,North America,Basic,Credit Card,Mobile,92,Romance,Afternoon,Algorithm,1,635,17,71,4,3,39,4,0
N08976,42,Male,South America,Standard,Credit Card,Smart TV,29,Comedy,Afternoon,Ads,1,228,5,50,4,5,24,22,0
N08977,39,Female,South America,Basic,Debit Card,Smart TV,68,Documentary,Evening,Ads,1,109,1,69,4,3,10,28,1
N08978,69,Male,Oceania,Basic,Credit Card,Smart TV,18,Drama,Evening,Search,1,217,5,87,3,5,71,0,0
N08979,31,Male,Asia,Basic,Credit Card,Mobile,15,Drama,Night,Ads,1,287,7,87,5,4,9,0,0
N08980,41,Male,North America,Standard,Credit Card,Smart TV,55,Horror,Evening,Search,3,339,8,89,4,5,16,4,0
N08981,31,Female,South America,Basic,Credit Card,Tablet,37,Action,Night,Algorithm,1,820,17,88,5,4,50,0,0
N08982,37,Female,Asia,Basic,Paypal,Mobile,65,Comedy,Evening,Algorithm,1,170,3,75,3,4,65,5,1
N08983,37,Female,Oceania,Basic,Paypal,Smart TV,45,Comedy,Afternoon,Algorithm,1,209,3,56,4,4,25,3,0
N08984,39,Male,Europe,Basic,Credit Card,Smart TV,28,Romance,Night,Trending,1,567,10,95,3,4,28,6,0
N08985,36,Male,South America,Standard,Gift Card,Laptop,66,Comedy,Evening,Algorithm,2,165,3,79,4,4,58,2,0
N08986,34,Male,Asia,Premium,Debit Card,Smart TV,51,Sci-Fi,Night,Friend,4,423,7,98,5,5,50,0,0
N08987,44,Female,Oceania,Premium,Credit Card,Mobile,83,Horror,Afternoon,Algorithm,1,272,5,74,4,5,70,5,0
N08988,40,Female,Europe,Basic,Gift Card,Mobile,9,Documentary,Night,Algorithm,1,132,3,66,2,3,43,26,1
N08989,40,Male,North America,Premium,Gift Card,Mobile,62,Comedy,Evening,Algorithm,5,212,5,88,4,4,56,28,0
N08990,23,Male,Asia,Basic,Paypal,Mobile,29,Comedy,Evening,Algorithm,1,262,5,84,4,4,31,3,0
N08991,38,Female,Asia,Standard,Credit Card,Smart TV,50,Documentary,Afternoon,Algorithm,1,277,7,87,5,5,74,7,0
N08992,30,Male,North America,Basic,Paypal,Laptop,20,Sci-Fi,Evening,Trending,1,70,1,82,3,4,5,1,0
N08993,21,Male,Asia,Premium,Paypal,Tablet,11,Documentary,Evening,Algorithm,4,533,10,80,4,4,47,0,0
N08994,25,Female,South America,Standard,Credit Card,Mobile,29,Action,Afternoon,Algorithm,2,362,8,58,3,4,45,41,0
N08995,61,Male,South America,Basic,Paypal,Smart TV,35,Sci-Fi,Evening,Trending,1,322,6,74,3,4,33,27,0
N08996,33,Male,Africa,Basic,Credit Card,Smart TV,45,Drama,Evening,Ads,1,286,5,76,4,4,41,1,0
N08997,39,Female,North America,Standard,Paypal,Smart TV,43,Sci-Fi,Night,Trending,2,315,5,54,4,4,25,0,0
N08998,35,Female,Asia,Premium,Credit Card,Mobile,52,Comedy,Evening,Algorithm,4,451,11,95,4,4,61,2,0
N08999,61,Male,Asia,Basic,Credit Card,Tablet,46,Action,Morning,Algorithm,1,514,12,64,5,4,48,4,0
N09000,21,Female,South America,Premium,Paypal,Mobile,70,Drama,Morning,Algorithm,3,361,6,83,4,3,32,1,0
N09001,62,Female,Africa,Basic,Paypal,Mobile,28,Action,Night,Search,1,208,5,60,3,4,0,37,1
N09002,69,Male,South America,Standard,Credit Card,Smart TV,29,Sci-Fi,Night,Search,2,400,7,60,5,3,42,6,0
N09003,41,Male,Asia,Basic,Debit Card,Smart TV,46,Sci-Fi,Evening,Friend,1,251,3,57,4,4,71,0,0
N09004,35,Male,Europe,Premium,Gift Card,Smart TV,8,Horror,Night,Search,2,432,8,82,5,4,42,34,0
N09005,34,Male,Africa,Standard,Debit Card,Mobile,36,Romance,Afternoon,Trending,3,129,4,59,4,3,5,41,1
N09006,19,Male,Asia,Basic,Credit Card,Mobile,41,Sci-Fi,Night,Algorithm,1,241,5,74,3,4,40,36,0
N09007,31,Male,Europe,Standard,Credit Card,Smart TV,65,Comedy,Evening,Friend,3,540,8,78,3,5,68,5,0
N09008,34,Male,Europe,Premium,Debit Card,Smart TV,67,Horror,Evening,Algorithm,1,820,14,91,5,5,85,3,0
N09009,55,Female,Africa,Standard,Credit Card,Tablet,49,Romance,Morning,Search,3,317,5,63,3,4,28,5,0
N09010,39,Male,Africa,Basic,Credit Card,Tablet,38,Horror,Night,Search,1,159,3,79,3,2,23,51,1
N09011,74,Male,South America,Basic,Debit Card,Smart TV,99,Comedy,Morning,Algorithm,1,820,13,97,4,4,66,3,0
N09012,24,Female,Asia,Standard,Debit Card,Smart TV,56,Comedy,Afternoon,Trending,1,212,2,88,4,3,28,2,0
N09013,33,Male,Europe,Basic,Paypal,Smart TV,47,Comedy,Night,Trending,1,334,7,50,4,3,65,1,0
N09014,38,Male,Europe,Premium,Credit Card,Laptop,37,Action,Evening,Search,5,673,12,99,4,5,52,38,0
N09015,68,Female,Asia,Basic,Credit Card,Mobile,70,Comedy,Evening,Trending,1,281,5,75,4,4,31,22,0
N09016,69,Male,Asia,Premium,Debit Card,Smart TV,45,Romance,Night,Algorithm,3,219,4,73,4,3,36,7,0
N09017,34,Female,Asia,Standard,Credit Card,Laptop,31,Drama,Evening,Trending,2,178,5,63,4,3,38,4,0
N09018,35,Male,Europe,Standard,Credit Card,Mobile,48,Action,Evening,Trending,2,285,7,65,4,4,68,2,0
N09019,71,Female,Africa,Standard,Debit Card,Smart TV,39,Action,Afternoon,Friend,2,200,4,42,4,4,56,3,0
N09020,24,Male,Europe,Basic,Gift Card,Mobile,31,Action,Morning,Trending,1,182,8,62,3,3,30,8,1
N09021,44,Male,South America,Basic,Credit Card,Smart TV,36,Romance,Night,Trending,1,396,6,81,4,4,60,4,0
N09022,35,Male,North America,Premium,Paypal,Mobile,82,Comedy,Afternoon,Trending,3,436,17,85,4,4,40,1,0
N09023,40,Male,Asia,Standard,Debit Card,Laptop,33,Comedy,Afternoon,Friend,2,472,8,69,4,4,39,2,0
N09024,34,Male,North America,Standard,Credit Card,Mobile,56,Drama,Night,Ads,2,146,3,81,4,4,7,36,0
N09025,30,Male,Europe,Standard,Debit Card,Mobile,60,Drama,Evening,Algorithm,2,184,5,80,4,4,42,5,0
N09026,19,Male,Europe,Standard,Debit Card,Mobile,67,Drama,Afternoon,Algorithm,1,376,7,87,4,5,57,2,0
N09027,34,Male,South America,Standard,Paypal,Mobile,29,Drama,Night,Trending,2,217,4,59,3,5,50,17,0
N09028,30,Female,Oceania,Premium,Debit Card,Tablet,76,Comedy,Morning,Friend,1,356,8,80,4,4,35,0,0
N09029,39,Male,Oceania,Basic,Paypal,Smart TV,116,Drama,Night,Trending,1,635,9,98,4,4,66,1,0
N09030,27,Male,Asia,Standard,Paypal,Smart TV,30,Comedy,Evening,Search,2,820,12,76,5,4,70,45,0
N09031,26,Male,Oceania,Standard,Paypal,Mobile,26,Romance,Afternoon,Algorithm,1,133,5,80,4,3,47,27,0
N09032,43,Male,North America,Premium,Credit Card,Smart TV,25,Drama,Night,Ads,5,468,8,83,4,4,51,1,0
N09033,35,Female,Asia,Basic,Credit Card,Smart TV,50,Documentary,Morning,Friend,1,434,7,65,3,4,19,7,0
N09034,34,Female,Africa,Premium,Credit Card,Mobile,19,Comedy,Evening,Search,4,251,5,69,5,4,29,3,1
N09035,38,Male,North America,Basic,Credit Card,Smart TV,62,Sci-Fi,Evening,Algorithm,1,251,5,87,4,4,39,0,0
N09036,36,Male,Asia,Basic,Credit Card,Smart TV,61,Drama,Morning,Trending,1,78,2,67,3,4,32,37,1
N09037,59,Male,North America,Premium,Credit Card,Tablet,57,Sci-Fi,Evening,Algorithm,1,356,6,74,3,4,29,40,0
N09038,37,Male,Asia,Premium,Credit Card,Mobile,26,Documentary,Night,Algorithm,1,305,5,69,4,4,33,4,0
N09039,39,Female,North America,Standard,Debit Card,Smart TV,46,Documentary,Evening,Trending,3,393,6,83,4,4,2,5,0
N09040,36,Male,Asia,Premium,Paypal,Smart TV,106,Documentary,Evening,Trending,3,654,13,82,5,4,27,1,0
N09041,30,Male,South America,Basic,Gift Card,Smart TV,24,Horror,Evening,Trending,1,320,7,81,4,5,49,0,0
N09042,37,Male,Asia,Premium,Debit Card,Mobile,65,Horror,Evening,Algorithm,3,279,8,67,4,3,33,2,0
N09043,60,Male,North America,Premium,Credit Card,Mobile,29,Horror,Evening,Trending,1,139,2,73,4,5,44,28,0
N09044,31,Male,Africa,Basic,Credit Card,Mobile,51,Documentary,Evening,Trending,1,131,2,68,4,4,44,30,1
N09045,36,Female,South America,Standard,Credit Card,Mobile,49,Drama,Evening,Algorithm,2,122,4,77,3,4,57,0,0
N09046,32,Female,Africa,Basic,Credit Card,Smart TV,56,Comedy,Afternoon,Algorithm,1,205,4,72,3,4,60,1,0
N09047,44,Male,Europe,Standard,Debit Card,Mobile,72,Drama,Night,Friend,1,114,4,53,4,3,12,51,1
N09048,35,Male,Europe,Standard,Debit Card,Mobile,61,Comedy,Morning,Algorithm,3,181,4,71,3,4,27,17,1
N09049,28,Male,South America,Premium,Credit Card,Smart TV,59,Romance,Afternoon,Trending,3,173,4,72,4,3,32,6,0
N09050,55,Male,Asia,Basic,Paypal,Tablet,69,Sci-Fi,Evening,Algorithm,1,245,3,62,4,3,65,0,0
N09051,44,Male,North America,Standard,Paypal,Mobile,46,Sci-Fi,Evening,Search,1,357,10,52,3,4,23,25,1
N09052,35,Male,Africa,Premium,Credit Card,Laptop,39,Sci-Fi,Afternoon,Algorithm,1,726,18,97,5,5,41,1,0
